User,Entitlement
michelle.thompson@testdomain.com,Access Internal Reports
michelle.thompson@testdomain.com,Access Vault
michelle.thompson@testdomain.com,Approve Loans
michelle.thompson@testdomain.com,Approve Overdrafts
michelle.thompson@testdomain.com,Process Transactions
michelle.thompson@testdomain.com,Issue Debit Cards
michelle.thompson@testdomain.com,View Customer Accounts
michelle.thompson@testdomain.com,Customer Service Chat
michelle.thompson@testdomain.com,Fraud Monitoring
michelle.thompson@testdomain.com,Loan Underwriting
michelle.thompson@testdomain.com,Approve Loans
michelle.thompson@testdomain.com,Account Closure Management
danny.roberts@testdomain.com,Customer Service Chat
danny.roberts@testdomain.com,Manage Safe Deposit Boxes
michael.richardson@testdomain.com,Fraud Monitoring
michael.richardson@testdomain.com,Customer Service Chat
brett.sanchez@testdomain.com,Issue Debit Cards
brett.sanchez@testdomain.com,View Customer Accounts
brett.sanchez@testdomain.com,Approve Overdrafts
brett.sanchez@testdomain.com,Approve Loans
lindsey.ferguson@testdomain.com,Customer Service Chat
lindsey.ferguson@testdomain.com,Manage Safe Deposit Boxes
lindsey.ferguson@testdomain.com,Fraud Monitoring
andrew.gonzales@testdomain.com,Process Transactions
andrew.gonzales@testdomain.com,View Customer Accounts
andrew.gonzales@testdomain.com,Issue Debit Cards
andrew.gonzales@testdomain.com,Generate Statements
andrew.gonzales@testdomain.com,Fraud Monitoring
andrew.gonzales@testdomain.com,Manage Safe Deposit Boxes
andrew.gonzales@testdomain.com,Customer Service Chat
andrew.gonzales@testdomain.com,Access Vault
andrew.gonzales@testdomain.com,Approve Loans
andrew.gonzales@testdomain.com,Access Internal Reports
andrew.gonzales@testdomain.com,Loan Underwriting
andrew.gonzales@testdomain.com,Account Closure Management
andrew.gonzales@testdomain.com,Approve Loans
sarah.mcconnell@testdomain.com,Approve Loans
sarah.mcconnell@testdomain.com,Account Closure Management
sarah.mcconnell@testdomain.com,View Customer Accounts
sarah.mcconnell@testdomain.com,Generate Statements
sarah.mcconnell@testdomain.com,Process Transactions
sarah.mcconnell@testdomain.com,Issue Debit Cards
sarah.mcconnell@testdomain.com,Access Internal Reports
sarah.mcconnell@testdomain.com,Approve Loans
sarah.mcconnell@testdomain.com,Fraud Monitoring
sarah.mcconnell@testdomain.com,Customer Service Chat
james.miller@testdomain.com,Access Internal Reports
james.miller@testdomain.com,Access Vault
sherry.taylor@testdomain.com,Account Closure Management
sherry.taylor@testdomain.com,Loan Underwriting
sherry.taylor@testdomain.com,Approve Loans
sherry.taylor@testdomain.com,Approve Overdrafts
sherry.taylor@testdomain.com,Access Internal Reports
sherry.taylor@testdomain.com,Access Vault
sherry.taylor@testdomain.com,Process Transactions
sherry.taylor@testdomain.com,Issue Debit Cards
sherry.taylor@testdomain.com,Generate Statements
sherry.taylor@testdomain.com,View Customer Accounts
andrew.wilkerson@testdomain.com,Access Internal Reports
andrew.wilkerson@testdomain.com,Approve Overdrafts
andrew.wilkerson@testdomain.com,Approve Loans
andrew.wilkerson@testdomain.com,Manage Safe Deposit Boxes
andrew.wilkerson@testdomain.com,Customer Service Chat
andrew.wilkerson@testdomain.com,Fraud Monitoring
danielle.riggs@testdomain.com,Fraud Monitoring
danielle.riggs@testdomain.com,Customer Service Chat
danielle.riggs@testdomain.com,Manage Safe Deposit Boxes
janet.webb@testdomain.com,Loan Underwriting
janet.webb@testdomain.com,Approve Loans
janet.webb@testdomain.com,Customer Service Chat
janet.webb@testdomain.com,Fraud Monitoring
timothy.davis@testdomain.com,Customer Service Chat
timothy.davis@testdomain.com,Manage Safe Deposit Boxes
timothy.davis@testdomain.com,Fraud Monitoring
timothy.davis@testdomain.com,Access Vault
timothy.davis@testdomain.com,Access Internal Reports
timothy.davis@testdomain.com,Approve Overdrafts
timothy.davis@testdomain.com,Loan Underwriting
timothy.davis@testdomain.com,Account Closure Management
timothy.davis@testdomain.com,Approve Loans
timothy.davis@testdomain.com,Issue Debit Cards
timothy.davis@testdomain.com,Process Transactions
teresa.prince@testdomain.com,Approve Loans
teresa.prince@testdomain.com,Account Closure Management
teresa.prince@testdomain.com,Issue Debit Cards
teresa.prince@testdomain.com,Process Transactions
teresa.prince@testdomain.com,Generate Statements
teresa.prince@testdomain.com,Customer Service Chat
teresa.prince@testdomain.com,Fraud Monitoring
teresa.prince@testdomain.com,Manage Safe Deposit Boxes
laura.deleon@testdomain.com,View Customer Accounts
laura.deleon@testdomain.com,Process Transactions
laura.deleon@testdomain.com,Issue Debit Cards
laura.deleon@testdomain.com,Account Closure Management
laura.deleon@testdomain.com,Approve Loans
laura.deleon@testdomain.com,Approve Loans
laura.deleon@testdomain.com,Access Vault
thomas.hampton@testdomain.com,Loan Underwriting
thomas.hampton@testdomain.com,Approve Loans
thomas.hampton@testdomain.com,Process Transactions
thomas.hampton@testdomain.com,View Customer Accounts
thomas.hampton@testdomain.com,Issue Debit Cards
robert.cruz@testdomain.com,Manage Safe Deposit Boxes
robert.cruz@testdomain.com,Customer Service Chat
ashley.anderson@testdomain.com,Customer Service Chat
ashley.anderson@testdomain.com,Fraud Monitoring
ashley.anderson@testdomain.com,Approve Overdrafts
ashley.anderson@testdomain.com,Access Internal Reports
ashley.anderson@testdomain.com,Account Closure Management
ashley.anderson@testdomain.com,Approve Loans
krystal.fowler@testdomain.com,Approve Loans
krystal.fowler@testdomain.com,Account Closure Management
krystal.fowler@testdomain.com,Loan Underwriting
dawn.jackson@testdomain.com,Loan Underwriting
dawn.jackson@testdomain.com,Account Closure Management
paul.hughes@testdomain.com,Approve Overdrafts
paul.hughes@testdomain.com,Access Vault
paul.hughes@testdomain.com,Access Internal Reports
paul.hughes@testdomain.com,Approve Loans
paul.hughes@testdomain.com,View Customer Accounts
paul.hughes@testdomain.com,Process Transactions
paul.hughes@testdomain.com,Generate Statements
william.lucas@testdomain.com,Access Internal Reports
william.lucas@testdomain.com,Approve Loans
william.lucas@testdomain.com,Access Vault
william.lucas@testdomain.com,Loan Underwriting
william.lucas@testdomain.com,Account Closure Management
william.lucas@testdomain.com,Approve Loans
william.lucas@testdomain.com,Issue Debit Cards
william.lucas@testdomain.com,View Customer Accounts
william.lucas@testdomain.com,Generate Statements
william.lucas@testdomain.com,Process Transactions
william.lucas@testdomain.com,Customer Service Chat
william.lucas@testdomain.com,Manage Safe Deposit Boxes
edward.castillo@testdomain.com,Access Internal Reports
edward.castillo@testdomain.com,Approve Loans
edward.castillo@testdomain.com,Approve Loans
edward.castillo@testdomain.com,Loan Underwriting
edward.castillo@testdomain.com,Account Closure Management
lori.fritz@testdomain.com,Customer Service Chat
lori.fritz@testdomain.com,Fraud Monitoring
kenneth.velez@testdomain.com,Fraud Monitoring
kenneth.velez@testdomain.com,Manage Safe Deposit Boxes
kenneth.velez@testdomain.com,Access Vault
kenneth.velez@testdomain.com,Approve Loans
kenneth.velez@testdomain.com,Generate Statements
kenneth.velez@testdomain.com,Process Transactions
kenneth.velez@testdomain.com,View Customer Accounts
kenneth.velez@testdomain.com,Issue Debit Cards
kenneth.velez@testdomain.com,Account Closure Management
kenneth.velez@testdomain.com,Approve Loans
jennifer.parker@testdomain.com,Approve Loans
jennifer.parker@testdomain.com,Account Closure Management
jennifer.parker@testdomain.com,Process Transactions
jennifer.parker@testdomain.com,Generate Statements
jennifer.parker@testdomain.com,View Customer Accounts
jennifer.parker@testdomain.com,Fraud Monitoring
jennifer.parker@testdomain.com,Manage Safe Deposit Boxes
jennifer.parker@testdomain.com,Approve Overdrafts
jennifer.parker@testdomain.com,Access Internal Reports
claudia.harrison@testdomain.com,Loan Underwriting
claudia.harrison@testdomain.com,Account Closure Management
claudia.harrison@testdomain.com,Approve Loans
claudia.harrison@testdomain.com,Manage Safe Deposit Boxes
claudia.harrison@testdomain.com,Fraud Monitoring
claudia.harrison@testdomain.com,View Customer Accounts
claudia.harrison@testdomain.com,Generate Statements
claudia.harrison@testdomain.com,Process Transactions
michael.murphy@testdomain.com,Issue Debit Cards
michael.murphy@testdomain.com,View Customer Accounts
michael.murphy@testdomain.com,Process Transactions
michael.murphy@testdomain.com,Access Internal Reports
michael.murphy@testdomain.com,Access Vault
michael.murphy@testdomain.com,Approve Overdrafts
michael.murphy@testdomain.com,Manage Safe Deposit Boxes
michael.murphy@testdomain.com,Fraud Monitoring
michael.murphy@testdomain.com,Customer Service Chat
michael.murphy@testdomain.com,Account Closure Management
michael.murphy@testdomain.com,Approve Loans
michael.murphy@testdomain.com,Loan Underwriting
craig.jimenez@testdomain.com,Account Closure Management
craig.jimenez@testdomain.com,Approve Loans
craig.jimenez@testdomain.com,Loan Underwriting
craig.jimenez@testdomain.com,View Customer Accounts
craig.jimenez@testdomain.com,Issue Debit Cards
craig.jimenez@testdomain.com,Process Transactions
craig.jimenez@testdomain.com,Generate Statements
craig.jimenez@testdomain.com,Manage Safe Deposit Boxes
craig.jimenez@testdomain.com,Fraud Monitoring
craig.jimenez@testdomain.com,Customer Service Chat
craig.jimenez@testdomain.com,Access Vault
craig.jimenez@testdomain.com,Access Internal Reports
craig.jimenez@testdomain.com,Approve Overdrafts
craig.jimenez@testdomain.com,Approve Loans
lawrence.james@testdomain.com,Manage Safe Deposit Boxes
lawrence.james@testdomain.com,Fraud Monitoring
lawrence.james@testdomain.com,Issue Debit Cards
lawrence.james@testdomain.com,View Customer Accounts
lawrence.james@testdomain.com,Process Transactions
lawrence.james@testdomain.com,Access Vault
lawrence.james@testdomain.com,Approve Overdrafts
lawrence.james@testdomain.com,Access Internal Reports
lawrence.james@testdomain.com,Approve Loans
anthony.acosta@testdomain.com,Approve Loans
anthony.acosta@testdomain.com,Loan Underwriting
anthony.acosta@testdomain.com,Customer Service Chat
anthony.acosta@testdomain.com,Fraud Monitoring
anthony.acosta@testdomain.com,Manage Safe Deposit Boxes
anthony.acosta@testdomain.com,Approve Loans
anthony.acosta@testdomain.com,Approve Overdrafts
tammy.miranda@testdomain.com,View Customer Accounts
tammy.miranda@testdomain.com,Issue Debit Cards
tammy.miranda@testdomain.com,Approve Overdrafts
tammy.miranda@testdomain.com,Access Vault
tammy.miranda@testdomain.com,Fraud Monitoring
tammy.miranda@testdomain.com,Manage Safe Deposit Boxes
tammy.miranda@testdomain.com,Loan Underwriting
tammy.miranda@testdomain.com,Approve Loans
joseph.sweeney@testdomain.com,Fraud Monitoring
joseph.sweeney@testdomain.com,Manage Safe Deposit Boxes
joseph.sweeney@testdomain.com,Approve Overdrafts
joseph.sweeney@testdomain.com,Access Internal Reports
joseph.sweeney@testdomain.com,Approve Loans
joseph.sweeney@testdomain.com,Process Transactions
joseph.sweeney@testdomain.com,View Customer Accounts
joseph.sweeney@testdomain.com,Issue Debit Cards
joseph.sweeney@testdomain.com,Generate Statements
david.jones@testdomain.com,Approve Overdrafts
david.jones@testdomain.com,Access Internal Reports
david.jones@testdomain.com,Loan Underwriting
david.jones@testdomain.com,Approve Loans
james.jones@testdomain.com,Account Closure Management
james.jones@testdomain.com,Loan Underwriting
james.jones@testdomain.com,View Customer Accounts
james.jones@testdomain.com,Issue Debit Cards
james.jones@testdomain.com,Process Transactions
james.jones@testdomain.com,Fraud Monitoring
james.jones@testdomain.com,Manage Safe Deposit Boxes
james.jones@testdomain.com,Customer Service Chat
james.jones@testdomain.com,Approve Loans
james.jones@testdomain.com,Approve Overdrafts
james.jones@testdomain.com,Access Internal Reports
james.jones@testdomain.com,Access Vault
james.santana@testdomain.com,Access Vault
james.santana@testdomain.com,Access Internal Reports
james.santana@testdomain.com,Approve Loans
james.santana@testdomain.com,Approve Overdrafts
melanie.gibson@testdomain.com,Generate Statements
melanie.gibson@testdomain.com,Process Transactions
melanie.gibson@testdomain.com,Issue Debit Cards
melanie.gibson@testdomain.com,Loan Underwriting
melanie.gibson@testdomain.com,Account Closure Management
melanie.gibson@testdomain.com,Manage Safe Deposit Boxes
melanie.gibson@testdomain.com,Customer Service Chat
melanie.gibson@testdomain.com,Fraud Monitoring
melanie.gibson@testdomain.com,Approve Loans
melanie.gibson@testdomain.com,Access Internal Reports
evelyn.contreras@testdomain.com,Generate Statements
evelyn.contreras@testdomain.com,View Customer Accounts
evelyn.contreras@testdomain.com,Process Transactions
evelyn.contreras@testdomain.com,Fraud Monitoring
evelyn.contreras@testdomain.com,Customer Service Chat
chase.munoz@testdomain.com,Fraud Monitoring
chase.munoz@testdomain.com,Customer Service Chat
chase.munoz@testdomain.com,Manage Safe Deposit Boxes
chase.munoz@testdomain.com,Loan Underwriting
chase.munoz@testdomain.com,Approve Loans
samuel.hart@testdomain.com,Account Closure Management
samuel.hart@testdomain.com,Approve Loans
samuel.hart@testdomain.com,Customer Service Chat
samuel.hart@testdomain.com,Manage Safe Deposit Boxes
samuel.hart@testdomain.com,Generate Statements
samuel.hart@testdomain.com,Process Transactions
eddie.cole@testdomain.com,Approve Loans
eddie.cole@testdomain.com,Access Internal Reports
eddie.cole@testdomain.com,Access Vault
eddie.cole@testdomain.com,Manage Safe Deposit Boxes
eddie.cole@testdomain.com,Fraud Monitoring
eddie.cole@testdomain.com,Account Closure Management
eddie.cole@testdomain.com,Approve Loans
kent.mitchell@testdomain.com,Customer Service Chat
kent.mitchell@testdomain.com,Manage Safe Deposit Boxes
kent.mitchell@testdomain.com,Approve Loans
kent.mitchell@testdomain.com,Loan Underwriting
kent.mitchell@testdomain.com,Account Closure Management
kent.mitchell@testdomain.com,Approve Overdrafts
kent.mitchell@testdomain.com,Approve Loans
kent.mitchell@testdomain.com,Access Internal Reports
kent.mitchell@testdomain.com,Access Vault
melissa.carr@testdomain.com,Approve Loans
melissa.carr@testdomain.com,Loan Underwriting
melissa.carr@testdomain.com,Account Closure Management
melissa.carr@testdomain.com,Issue Debit Cards
melissa.carr@testdomain.com,Generate Statements
melissa.carr@testdomain.com,View Customer Accounts
melissa.carr@testdomain.com,Process Transactions
melissa.carr@testdomain.com,Customer Service Chat
melissa.carr@testdomain.com,Fraud Monitoring
andrew.jones@testdomain.com,Loan Underwriting
andrew.jones@testdomain.com,Approve Loans
andrew.jones@testdomain.com,Account Closure Management
andrew.jones@testdomain.com,Approve Overdrafts
andrew.jones@testdomain.com,Access Internal Reports
andrew.jones@testdomain.com,Generate Statements
andrew.jones@testdomain.com,Issue Debit Cards
andrew.jones@testdomain.com,View Customer Accounts
andrew.jones@testdomain.com,Fraud Monitoring
andrew.jones@testdomain.com,Manage Safe Deposit Boxes
michelle.mcgrath@testdomain.com,Customer Service Chat
michelle.mcgrath@testdomain.com,Manage Safe Deposit Boxes
rhonda.olson@testdomain.com,View Customer Accounts
rhonda.olson@testdomain.com,Generate Statements
rhonda.olson@testdomain.com,Process Transactions
rhonda.olson@testdomain.com,Issue Debit Cards
rhonda.olson@testdomain.com,Approve Loans
rhonda.olson@testdomain.com,Access Internal Reports
